,importance
x296,0.0022913200887233216
x198,0.0022818387979504614
x747,0.0022451611404037974
x331,0.0022303491559232287
x353,0.0021771260869431763
x524,0.002092685273822692
x305,0.0019956770968053263
x295,0.0019871611991450927
x262,0.0019691507353269974
x575,0.0018977864188528288
x593,0.0018920659143344943
x755,0.0018443999876554408
x579,0.0018328990549467891
x550,0.001818278316564146
x585,0.0017884196653395912
x607,0.0017013182265503536
x278,0.0016967762055209346
x148,0.0016292608621101706
x492,0.0016189072341603542
x289,0.0016021366424270188
x207,0.001572018197645933
x67,0.0015591934037429366
x229,0.0015579934684951436
x709,0.0015061730160820673
x519,0.0014614894433895235
x317,0.0013568440980573579
x803,0.0013422639507649455
x179,0.0013310486565332861
x79,0.001300432145656494
x605,0.0012708860953865968
x666,0.0012104455830865505
x446,0.0011752029204562492
x679,0.001170251357408823
x586,0.0011422287701678953
x384,0.0011125865925802158
x466,0.0011001896623110783
x195,0.0010991632773184985
x208,0.001071639566911034
x556,0.0010402967796962913
x185,0.00100774363622407
x281,0.0009686224760706304
x363,0.0009465349474217973
x338,0.0007967213137235428
x33,0.0007097860750249857
x724,0.0006733494804474649
x385,0.0006697076256875616
x682,0.0006261018409013168
x450,0.0005511448350096618
x815,0.0005400649546236418
x620,0.0005087759384941953
x189,0.0004362083202146423
x580,0.00026031195279813645
x104,0.0
x489,0.0
x129,0.0
x530,0.0
